id,names,voteID
64000190020,高雄市岡山區台上里,201601
64000190019,高雄市岡山區竹圍里,201601
64000190018,高雄市岡山區程香里,201601
64000190017,高雄市岡山區碧紅里,201601
64000190016,高雄市岡山區仁壽里,201601
64000190015,高雄市岡山區三和里,201601
64000190014,高雄市岡山區潭底里,201601
64000190013,高雄市岡山區信義里,201601
64000190012,高雄市岡山區後協里,201601
64000190011,高雄市岡山區協和里,201601
64000190010,高雄市岡山區劉厝里,201601
64000190009,高雄市岡山區前峰里,201601
64000190008,高雄市岡山區和平里,201601
64000190007,高雄市岡山區忠孝里,201601
64000190006,高雄市岡山區大遼里,201601
64000190005,高雄市岡山區後紅里,201601
64000190004,高雄市岡山區維仁里,201601
64000190003,高雄市岡山區壽天里,201601
64000190002,高雄市岡山區岡山里,201601
64000190001,高雄市岡山區平安里,201601
64000180007,高雄市鳥松區華美里,201601
64000180006,高雄市鳥松區大竹里,201601
64000180005,高雄市鳥松區仁美里,201601
64000180004,高雄市鳥松區坔埔里,201601
64000180003,高雄市鳥松區大華里,201601
64000180002,高雄市鳥松區夢裡里,201601
64000180001,高雄市鳥松區鳥松里,201601
64000170016,高雄市仁武區仁慈里,201601
64000170015,高雄市仁武區赤山里,201601
64000170014,高雄市仁武區仁和里,201601
64000170013,高雄市仁武區五和里,201601
64000170012,高雄市仁武區中華里,201601
64000170011,高雄市仁武區後安里,201601
64000170010,高雄市仁武區高楠里,201601
64000170009,高雄市仁武區八卦里,201601
64000170008,高雄市仁武區竹後里,201601
64000170007,高雄市仁武區文武里,201601
64000170006,高雄市仁武區仁武里,201601
64000170005,高雄市仁武區仁福里,201601
64000170004,高雄市仁武區烏林里,201601
64000170003,高雄市仁武區考潭里,201601
64000170002,高雄市仁武區灣內里,201601
64000170001,高雄市仁武區大灣里,201601
64000160009,高雄市大社區保安里,201601
64000160008,高雄市大社區中里里,201601
64000160007,高雄市大社區神農里,201601
64000160006,高雄市大社區觀音里,201601
64000160005,高雄市大社區三奶里,201601
64000160004,高雄市大社區翠屏里,201601
64000160003,高雄市大社區大社里,201601
64000160002,高雄市大社區保社里,201601
64000160001,高雄市大社區嘉誠里,201601
64000150018,高雄市大樹區統嶺里,201601
64000150017,高雄市大樹區興田里,201601
64000150016,高雄市大樹區溪埔里,201601
64000150015,高雄市大樹區三和里,201601
64000150014,高雄市大樹區大樹里,201601
64000150013,高雄市大樹區龍目里,201601
64000150012,高雄市大樹區小坪里,201601
64000150011,高雄市大樹區井腳里,201601
64000150010,高雄市大樹區大坑里,201601
64000150009,高雄市大樹區姑山里,201601
64000150008,高雄市大樹區和山里,201601
64000150007,高雄市大樹區興山里,201601
64000150006,高雄市大樹區檨腳里,201601
64000150005,高雄市大樹區水寮里,201601
64000150004,高雄市大樹區水安里,201601
64000150003,高雄市大樹區久堂里,201601
64000150002,高雄市大樹區九曲里,201601
64000150001,高雄市大樹區竹寮里,201601
64000140025,高雄市大寮區中興里,201601
64000140024,高雄市大寮區光武里,201601
64000140023,高雄市大寮區昭明里,201601
64000140022,高雄市大寮區江山里,201601
64000140021,高雄市大寮區溪寮里,201601
64000140020,高雄市大寮區義和里,201601
64000140019,高雄市大寮區永芳里,201601
64000140018,高雄市大寮區忠義里,201601
64000140017,高雄市大寮區山頂里,201601
64000140016,高雄市大寮區會社里,201601
64000140015,高雄市大寮區會結里,201601
64000140014,高雄市大寮區潮寮里,201601
64000140013,高雄市大寮區過溪里,201601
64000140012,高雄市大寮區新厝里,201601
64000140011,高雄市大寮區義仁里,201601
64000140010,高雄市大寮區後庄里,201601
64000140009,高雄市大寮區中庄里,201601
64000140008,高雄市大寮區前庄里,201601
64000140007,高雄市大寮區翁園里,201601
64000140006,高雄市大寮區琉球里,201601
64000140005,高雄市大寮區三隆里,201601
64000140004,高雄市大寮區上寮里,201601
64000140003,高雄市大寮區大寮里,201601
64000140002,高雄市大寮區內坑里,201601
64000140001,高雄市大寮區拷潭里,201601
64000130024,高雄市林園區中汕里,201601
64000130023,高雄市林園區五福里,201601
64000130022,高雄市林園區廣應里,201601
64000130021,高雄市林園區文賢里,201601
64000130020,高雄市林園區仁愛里,201601
64000130019,高雄市林園區西汕里,201601
64000130018,高雄市林園區東汕里,201601
64000130017,高雄市林園區中芸里,201601
64000130016,高雄市林園區鳳芸里,201601
64000130015,高雄市林園區龔厝里,201601
64000130014,高雄市林園區林家里,201601
64000130013,高雄市林園區王公里,201601
64000130012,高雄市林園區林內里,201601
64000130011,高雄市林園區北汕里,201601
64000130010,高雄市林園區港嘴里,201601
64000130009,高雄市林園區西溪里,201601
64000130008,高雄市林園區港埔里,201601
64000130007,高雄市林園區頂厝里,201601
64000130006,高雄市林園區中門里,201601
64000130005,高雄市林園區中厝里,201601
64000130004,高雄市林園區潭頭里,201601
64000130003,高雄市林園區溪州里,201601
64000130002,高雄市林園區林園里,201601
64000130001,高雄市林園區東林里,201601
64000120078,高雄市鳳山區保安里,201601
64000120077,高雄市鳳山區福祥里,201601
64000120076,高雄市鳳山區南和里,201601
64000120075,高雄市鳳山區善美里,201601
64000120074,高雄市鳳山區富榮里,201601
64000120073,高雄市鳳山區龍成里,201601
64000120072,高雄市鳳山區二甲里,201601
64000120071,高雄市鳳山區中民里,201601
64000120070,高雄市鳳山區中榮里,201601
64000120069,高雄市鳳山區中崙里,201601
64000120068,高雄市鳳山區新泰里,201601
64000120067,高雄市鳳山區新樂里,201601
64000120066,高雄市鳳山區新武里,201601
64000120065,高雄市鳳山區海洋里,201601
64000120064,高雄市鳳山區武慶里,201601
64000120063,高雄市鳳山區國富里,201601
64000120062,高雄市鳳山區誠智里,201601
64000120061,高雄市鳳山區誠信里,201601
64000120060,高雄市鳳山區文福里,201601
64000120059,高雄市鳳山區文衡里,201601
64000120058,高雄市鳳山區武松里,201601
64000120057,高雄市鳳山區大德里,201601
64000120056,高雄市鳳山區文華里,201601
64000120055,高雄市鳳山區南成里,201601
64000120054,高雄市鳳山區富甲里,201601
64000120053,高雄市鳳山區北門里,201601
64000120051,高雄市鳳山區三民里,201601
64000120050,高雄市鳳山區誠德里,201601
64000120049,高雄市鳳山區福誠里,201601
64000120048,高雄市鳳山區文山里,201601
64000120047,高雄市鳳山區協和里,201601
64000120046,高雄市鳳山區和興里,201601
64000120045,高雄市鳳山區生明里,201601
64000120044,高雄市鳳山區忠孝里,201601
64000120043,高雄市鳳山區五福里,201601
64000120042,高雄市鳳山區興仁里,201601
64000120041,高雄市鳳山區曹公里,201601
64000120040,高雄市鳳山區過埤里,201601
64000120039,高雄市鳳山區文德里,201601
64000120038,高雄市鳳山區國隆里,201601
64000120037,高雄市鳳山區國光里,201601
64000120036,高雄市鳳山區新富里,201601
64000120035,高雄市鳳山區鳳東里,201601
64000120034,高雄市鳳山區國泰里,201601
64000120033,高雄市鳳山區新強里,201601
64000120032,高雄市鳳山區天興里,201601
64000120031,高雄市鳳山區瑞興里,201601
64000120030,高雄市鳳山區東門里,201601
64000120029,高雄市鳳山區福興里,201601
64000120028,高雄市鳳山區一甲里,201601
64000120027,高雄市鳳山區正義里,201601
64000120026,高雄市鳳山區武漢里,201601
64000120025,高雄市鳳山區新甲里,201601
64000120024,高雄市鳳山區忠誠里,201601
64000120022,高雄市鳳山區海光里,201601
64000120021,高雄市鳳山區新興里,201601
64000120020,高雄市鳳山區誠義里,201601
64000120019,高雄市鳳山區忠義里,201601
64000120018,高雄市鳳山區瑞竹里,201601
64000120017,高雄市鳳山區老爺里,201601
64000120016,高雄市鳳山區鎮南里,201601
64000120015,高雄市鳳山區中正里,201601
64000120014,高雄市鳳山區埤頂里,201601
64000120013,高雄市鳳山區鎮東里,201601
64000120012,高雄市鳳山區鎮西里,201601
64000120011,高雄市鳳山區文英里,201601
64000120010,高雄市鳳山區縣衙里,201601
64000120009,高雄市鳳山區鎮北里,201601
64000120008,高雄市鳳山區中和里,201601
64000120007,高雄市鳳山區鳳崗里,201601
64000120006,高雄市鳳山區和德里,201601
64000120005,高雄市鳳山區南興里,201601
64000120004,高雄市鳳山區興中里,201601
64000120003,高雄市鳳山區光明里,201601
64000120002,高雄市鳳山區成功里,201601
64000120001,高雄市鳳山區縣口里,201601
64000110038,高雄市小港區鳳源里,201601
64000110037,高雄市小港區鳳興里,201601
64000110036,高雄市小港區鳳林里,201601
64000110035,高雄市小港區鳳森里,201601
64000110034,高雄市小港區龍鳳里,201601
64000110033,高雄市小港區鳳鳴里,201601
64000110032,高雄市小港區中厝里,201601
64000110031,高雄市小港區桂林里,201601
64000110030,高雄市小港區合作里,201601
64000110029,高雄市小港區廈莊里,201601
64000110028,高雄市小港區孔宅里,201601
64000110027,高雄市小港區坪頂里,201601
64000110026,高雄市小港區大坪里,201601
64000110025,高雄市小港區松山里,201601
64000110024,高雄市小港區松金里,201601
64000110023,高雄市小港區高松里,201601
64000110022,高雄市小港區山明里,201601
64000110021,高雄市小港區泰山里,201601
64000110020,高雄市小港區濟南里,201601
64000110019,高雄市小港區青島里,201601
64000110018,高雄市小港區山東里,201601
64000110017,高雄市小港區宏亮里,201601
64000110016,高雄市小港區六苓里,201601
64000110015,高雄市小港區順苓里,201601
64000110014,高雄市小港區正苓里,201601
64000110013,高雄市小港區三苓里,201601
64000110012,高雄市小港區二苓里,201601
64000110011,高雄市小港區大苓里,201601
64000110010,高雄市小港區店鎮里,201601
64000110009,高雄市小港區鳳宮里,201601
64000110008,高雄市小港區港興里,201601
64000110007,高雄市小港區港南里,201601
64000110006,高雄市小港區港后里,201601
64000110005,高雄市小港區港明里,201601
64000110004,高雄市小港區港墘里,201601
64000110003,高雄市小港區港正里,201601
64000110002,高雄市小港區港口里,201601
64000110001,高雄市小港區小港里,201601
64000100013,高雄市旗津區中興里,201601
64000100012,高雄市旗津區安順里,201601
64000100011,高雄市旗津區中洲里,201601
64000100010,高雄市旗津區上竹里,201601
64000100009,高雄市旗津區南汕里,201601
64000100008,高雄市旗津區北汕里,201601
64000100007,高雄市旗津區實踐里,201601
64000100006,高雄市旗津區中華里,201601
64000100005,高雄市旗津區復興里,201601
64000100004,高雄市旗津區慈愛里,201601
64000100003,高雄市旗津區振興里,201601
64000100002,高雄市旗津區永安里,201601
64000100001,高雄市旗津區旗下里,201601
64000090061,高雄市前鎮區瑞昌里,201601
64000090060,高雄市前鎮區瑞華里,201601
64000090059,高雄市前鎮區瑞文里,201601
64000090058,高雄市前鎮區瑞誠里,201601
64000090057,高雄市前鎮區瑞興里,201601
64000090056,高雄市前鎮區瑞崗里,201601
64000090055,高雄市前鎮區瑞西里,201601
64000090054,高雄市前鎮區瑞北里,201601
64000090053,高雄市前鎮區瑞隆里,201601
64000090052,高雄市前鎮區瑞平里,201601
64000090051,高雄市前鎮區瑞和里,201601
64000090050,高雄市前鎮區瑞東里,201601
64000090049,高雄市前鎮區瑞祥里,201601
64000090048,高雄市前鎮區瑞豐里,201601
64000090047,高雄市前鎮區瑞南里,201601
64000090046,高雄市前鎮區瑞竹里,201601
64000090045,高雄市前鎮區竹中里,201601
64000090044,高雄市前鎮區竹西里,201601
64000090043,高雄市前鎮區竹北里,201601
64000090042,高雄市前鎮區竹南里,201601
64000090041,高雄市前鎮區竹東里,201601
64000090040,高雄市前鎮區竹內里,201601
64000090039,高雄市前鎮區復國里,201601
64000090038,高雄市前鎮區忠孝里,201601
64000090037,高雄市前鎮區興東里,201601
64000090036,高雄市前鎮區興中里,201601
64000090035,高雄市前鎮區盛豐里,201601
64000090034,高雄市前鎮區盛興里,201601
64000090033,高雄市前鎮區西甲里,201601
64000090032,高雄市前鎮區良和里,201601
64000090031,高雄市前鎮區振興里,201601
64000090030,高雄市前鎮區建隆里,201601
64000090029,高雄市前鎮區民權里,201601
64000090028,高雄市前鎮區西山里,201601
64000090025,高雄市前鎮區忠誠里,201601
64000090024,高雄市前鎮區忠純里,201601
64000090023,高雄市前鎮區鎮北里,201601
64000090022,高雄市前鎮區鎮中里,201601
64000090021,高雄市前鎮區興邦里,201601
64000090020,高雄市前鎮區鎮陽里,201601
64000090019,高雄市前鎮區鎮海里,201601
64000090018,高雄市前鎮區鎮昌里,201601
64000090017,高雄市前鎮區鎮榮里,201601
64000090016,高雄市前鎮區鎮東里,201601
64000090015,高雄市前鎮區前鎮里,201601
64000090014,高雄市前鎮區興仁里,201601
64000090013,高雄市前鎮區興化里,201601
64000090012,高雄市前鎮區明道里,201601
64000090011,高雄市前鎮區信德里,201601
64000090010,高雄市前鎮區信義里,201601
64000090009,高雄市前鎮區明禮里,201601
64000090008,高雄市前鎮區平昌里,201601
64000090007,高雄市前鎮區平等里,201601
64000090006,高雄市前鎮區德昌里,201601
64000090005,高雄市前鎮區仁愛里,201601
64000090004,高雄市前鎮區明義里,201601
64000090003,高雄市前鎮區明正里,201601
64000090002,高雄市前鎮區明孝里,201601
64000090001,高雄市前鎮區草衙里,201601
64000080069,高雄市苓雅區衛武里,201601
64000080068,高雄市苓雅區建軍里,201601
64000080067,高雄市苓雅區文昌里,201601
64000080066,高雄市苓雅區正仁里,201601
64000080065,高雄市苓雅區正義里,201601
64000080064,高雄市苓雅區正道里,201601
64000080063,高雄市苓雅區正心里,201601
64000080062,高雄市苓雅區五福里,201601
64000080061,高雄市苓雅區正大里,201601
64000080060,高雄市苓雅區正言里,201601
64000080059,高雄市苓雅區正文里,201601
64000080058,高雄市苓雅區永康里,201601
64000080057,高雄市苓雅區福西里,201601
64000080056,高雄市苓雅區福東里,201601
64000080055,高雄市苓雅區福居里,201601
64000080054,高雄市苓雅區福地里,201601
64000080053,高雄市苓雅區福人里,201601
64000080052,高雄市苓雅區福康里,201601
64000080051,高雄市苓雅區福海里,201601
64000080050,高雄市苓雅區福祥里,201601
64000080049,高雄市苓雅區福隆里,201601
64000080048,高雄市苓雅區朝陽里,201601
64000080047,高雄市苓雅區林靖里,201601
64000080046,高雄市苓雅區英明里,201601
64000080045,高雄市苓雅區林榮里,201601
64000080044,高雄市苓雅區林貴里,201601
64000080043,高雄市苓雅區林德里,201601
64000080042,高雄市苓雅區民主里,201601
64000080041,高雄市苓雅區五權里,201601
64000080040,高雄市苓雅區福南里,201601
64000080039,高雄市苓雅區福壽里,201601
64000080038,高雄市苓雅區奏捷里,201601
64000080037,高雄市苓雅區安祥里,201601
64000080036,高雄市苓雅區凱旋里,201601
64000080035,高雄市苓雅區同慶里,201601
64000080034,高雄市苓雅區尚義里,201601
64000080033,高雄市苓雅區中正里,201601
64000080032,高雄市苓雅區林南里,201601
64000080031,高雄市苓雅區林泉里,201601
64000080030,高雄市苓雅區林中里,201601
64000080029,高雄市苓雅區林西里,201601
64000080028,高雄市苓雅區林華里,201601
64000080027,高雄市苓雅區林興里,201601
64000080026,高雄市苓雅區光華里,201601
64000080025,高雄市苓雅區林安里,201601
64000080024,高雄市苓雅區林圍里,201601
64000080023,高雄市苓雅區林富里,201601
64000080022,高雄市苓雅區普天里,201601
64000080021,高雄市苓雅區晴朗里,201601
64000080020,高雄市苓雅區和煦里,201601
64000080019,高雄市苓雅區普照里,201601
64000080018,高雄市苓雅區日中里,201601
64000080017,高雄市苓雅區華堂里,201601
64000080016,高雄市苓雅區美田里,201601
64000080015,高雄市苓雅區廣澤里,201601
64000080014,高雄市苓雅區仁政里,201601
64000080013,高雄市苓雅區人和里,201601
64000080012,高雄市苓雅區田西里,201601
64000080011,高雄市苓雅區鼓中里,201601
64000080010,高雄市苓雅區意誠里,201601
64000080009,高雄市苓雅區城東里,201601
64000080008,高雄市苓雅區城西里,201601
64000080007,高雄市苓雅區城北里,201601
64000080006,高雄市苓雅區苓東里,201601
64000080005,高雄市苓雅區苓雅里,201601
64000080004,高雄市苓雅區苓中里,201601
64000080003,高雄市苓雅區苓昇里,201601
64000080002,高雄市苓雅區苓洲里,201601
64000080001,高雄市苓雅區博仁里,201601
64000070020,高雄市前金區文東里,201601
64000070019,高雄市前金區文西里,201601
64000070018,高雄市前金區榮復里,201601
64000070017,高雄市前金區長生里,201601
64000070016,高雄市前金區博孝里,201601
64000070015,高雄市前金區社西里,201601
64000070014,高雄市前金區社東里,201601
64000070013,高雄市前金區國民里,201601
64000070012,高雄市前金區林投里,201601
64000070011,高雄市前金區復元里,201601
64000070010,高雄市前金區民生里,201601
64000070009,高雄市前金區青山里,201601
64000070008,高雄市前金區長興里,201601
64000070007,高雄市前金區後金里,201601
64000070006,高雄市前金區新生里,201601
64000070005,高雄市前金區東金里,201601
64000070004,高雄市前金區北金里,201601
64000070003,高雄市前金區長城里,201601
64000070002,高雄市前金區草江里,201601
64000070001,高雄市前金區三川里,201601
64000060032,高雄市新興區東坡里,201601
64000060031,高雄市新興區榮治里,201601
64000060030,高雄市新興區漢民里,201601
64000060029,高雄市新興區建華里,201601
64000060028,高雄市新興區建興里,201601
64000060027,高雄市新興區長驛里,201601
64000060026,高雄市新興區秋山里,201601
64000060025,高雄市新興區大明里,201601
64000060024,高雄市新興區明莊里,201601
64000060023,高雄市新興區中東里,201601
64000060022,高雄市新興區南港里,201601
64000060021,高雄市新興區愛平里,201601
64000060020,高雄市新興區黎明里,201601
64000060019,高雄市新興區新江里,201601
64000060018,高雄市新興區成功里,201601
64000060017,高雄市新興區開平里,201601
64000060016,高雄市新興區興昌里,201601
64000060015,高雄市新興區光耀里,201601
64000060014,高雄市新興區文昌里,201601
64000060013,高雄市新興區順昌里,201601
64000060012,高雄市新興區玉衡里,201601
64000060011,高雄市新興區永寧里,201601
64000060010,高雄市新興區蕉園里,201601
64000060009,高雄市新興區華聲里,201601
64000060008,高雄市新興區德望里,201601
64000060007,高雄市新興區仁聲里,201601
64000060006,高雄市新興區德政里,201601
64000060005,高雄市新興區正氣里,201601
64000060004,高雄市新興區振華里,201601
64000060003,高雄市新興區德生里,201601
64000060002,高雄市新興區振成里,201601
64000060001,高雄市新興區浩然里,201601
64000050088,高雄市三民區千秋里,201601
64000050087,高雄市三民區千北里,201601
64000050086,高雄市三民區立德里,201601
64000050085,高雄市三民區千歲里,201601
64000050084,高雄市三民區力行里,201601
64000050083,高雄市三民區裕民里,201601
64000050082,高雄市三民區川東里,201601
64000050081,高雄市三民區豐裕里,201601
64000050079,高雄市三民區德西里,201601
64000050078,高雄市三民區鳳北里,201601
64000050077,高雄市三民區鳳南里,201601
64000050076,高雄市三民區興德里,201601
64000050075,高雄市三民區建東里,201601
64000050074,高雄市三民區長明里,201601
64000050073,高雄市三民區博惠里,201601
64000050072,高雄市三民區博愛里,201601
64000050070,高雄市三民區港西里,201601
64000050069,高雄市三民區港新里,201601
64000050068,高雄市三民區港東里,201601
64000050067,高雄市三民區立業里,201601
64000050066,高雄市三民區立誠里,201601
64000050065,高雄市三民區德北里,201601
64000050064,高雄市三民區十美里,201601
64000050063,高雄市三民區十全里,201601
64000050062,高雄市三民區安邦里,201601
64000050061,高雄市三民區安泰里,201601
64000050060,高雄市三民區安宜里,201601
64000050059,高雄市三民區民享里,201601
64000050058,高雄市三民區精華里,201601
64000050057,高雄市三民區德行里,201601
64000050056,高雄市三民區德東里,201601
64000050055,高雄市三民區安生里,201601
64000050054,高雄市三民區德仁里,201601
64000050053,高雄市三民區德智里,201601
64000050052,高雄市三民區同德里,201601
64000050051,高雄市三民區達勇里,201601
64000050050,高雄市三民區達仁里,201601
64000050049,高雄市三民區達明里,201601
64000050048,高雄市三民區達德里,201601
64000050047,高雄市三民區安和里,201601
64000050046,高雄市三民區安東里,201601
64000050045,高雄市三民區安發里,201601
64000050044,高雄市三民區安吉里,201601
64000050043,高雄市三民區安寧里,201601
64000050042,高雄市三民區安康里,201601
64000050041,高雄市三民區灣成里,201601
64000050040,高雄市三民區灣興里,201601
64000050039,高雄市三民區正順里,201601
64000050038,高雄市三民區正興里,201601
64000050037,高雄市三民區灣復里,201601
64000050036,高雄市三民區灣利里,201601
64000050035,高雄市三民區灣勝里,201601
64000050034,高雄市三民區灣華里,201601
64000050033,高雄市三民區灣中里,201601
64000050032,高雄市三民區灣愛里,201601
64000050031,高雄市三民區灣子里,201601
64000050030,高雄市三民區寶玉里,201601
64000050029,高雄市三民區寶珠里,201601
64000050028,高雄市三民區寶龍里,201601
64000050027,高雄市三民區寶安里,201601
64000050026,高雄市三民區寶盛里,201601
64000050025,高雄市三民區寶業里,201601
64000050024,高雄市三民區寶慶里,201601
64000050023,高雄市三民區寶民里,201601
64000050022,高雄市三民區寶國里,201601
64000050021,高雄市三民區寶華里,201601
64000050020,高雄市三民區寶中里,201601
64000050019,高雄市三民區寶興里,201601
64000050018,高雄市三民區寶泰里,201601
64000050017,高雄市三民區寶德里,201601
64000050016,高雄市三民區寶獅里,201601
64000050015,高雄市三民區本揚里,201601
64000050014,高雄市三民區本上里,201601
64000050013,高雄市三民區本安里,201601
64000050012,高雄市三民區本元里,201601
64000050011,高雄市三民區本武里,201601
64000050010,高雄市三民區本文里,201601
64000050009,高雄市三民區本和里,201601
64000050008,高雄市三民區本館里,201601
64000050007,高雄市三民區鼎泰里,201601
64000050006,高雄市三民區鼎中里,201601
64000050005,高雄市三民區鼎西里,201601
64000050004,高雄市三民區鼎力里,201601
64000050003,高雄市三民區鼎強里,201601
64000050002,高雄市三民區鼎盛里,201601
64000050001,高雄市三民區鼎金里,201601
64000040037,高雄市楠梓區中和里,201601
64000040036,高雄市楠梓區中興里,201601
64000040035,高雄市楠梓區藍田里,201601
64000040034,高雄市楠梓區仁昌里,201601
64000040033,高雄市楠梓區加昌里,201601
64000040032,高雄市楠梓區國昌里,201601
64000040031,高雄市楠梓區裕昌里,201601
64000040030,高雄市楠梓區秀昌里,201601
64000040029,高雄市楠梓區隆昌里,201601
64000040028,高雄市楠梓區慶昌里,201601
64000040027,高雄市楠梓區和昌里,201601
64000040026,高雄市楠梓區宏昌里,201601
64000040025,高雄市楠梓區建昌里,201601
64000040024,高雄市楠梓區興昌里,201601
64000040023,高雄市楠梓區泰昌里,201601
64000040022,高雄市楠梓區盛昌里,201601
64000040021,高雄市楠梓區福昌里,201601
64000040020,高雄市楠梓區大昌里,201601
64000040019,高雄市楠梓區久昌里,201601
64000040018,高雄市楠梓區廣昌里,201601
64000040017,高雄市楠梓區宏榮里,201601
64000040016,高雄市楠梓區宏毅里,201601
64000040015,高雄市楠梓區宏南里,201601
64000040014,高雄市楠梓區翠屏里,201601
64000040013,高雄市楠梓區瑞屏里,201601
64000040012,高雄市楠梓區稔田里,201601
64000040011,高雄市楠梓區金田里,201601
64000040010,高雄市楠梓區玉屏里,201601
64000040009,高雄市楠梓區錦屏里,201601
64000040008,高雄市楠梓區惠豐里,201601
64000040007,高雄市楠梓區惠民里,201601
64000040006,高雄市楠梓區惠楠里,201601
64000040005,高雄市楠梓區中陽里,201601
64000040004,高雄市楠梓區享平里,201601
64000040003,高雄市楠梓區五常里,201601
64000040002,高雄市楠梓區東寧里,201601
64000040001,高雄市楠梓區清豐里,201601
64000030044,高雄市左營區福山里,201601
64000030043,高雄市左營區菜公里,201601
64000030042,高雄市左營區新光里,201601
64000030041,高雄市左營區新中里,201601
64000030040,高雄市左營區新上里,201601
64000030039,高雄市左營區新下里,201601
64000030038,高雄市左營區果峰里,201601
64000030037,高雄市左營區果惠里,201601
64000030036,高雄市左營區果貿里,201601
64000030035,高雄市左營區自助里,201601
64000030034,高雄市左營區崇實里,201601
64000030032,高雄市左營區海勝里,201601
64000030031,高雄市左營區埤東里,201601
64000030030,高雄市左營區埤北里,201601
64000030029,高雄市左營區埤西里,201601
64000030028,高雄市左營區廍南里,201601
64000030027,高雄市左營區廍北里,201601
64000030026,高雄市左營區路東里,201601
64000030025,高雄市左營區城南里,201601
64000030024,高雄市左營區聖南里,201601
64000030023,高雄市左營區聖西里,201601
64000030022,高雄市左營區聖后里,201601
64000030021,高雄市左營區頂西里,201601
64000030019,高雄市左營區明建里,201601
64000030017,高雄市左營區合群里,201601
64000030016,高雄市左營區光輝里,201601
64000030015,高雄市左營區莒光里,201601
64000030013,高雄市左營區永清里,201601
64000030012,高雄市左營區祥和里,201601
64000030011,高雄市左營區屏山里,201601
64000030009,高雄市左營區尾北里,201601
64000030008,高雄市左營區尾南里,201601
64000030007,高雄市左營區廟北里,201601
64000030006,高雄市左營區廟東里,201601
64000030005,高雄市左營區中南里,201601
64000030004,高雄市左營區中北里,201601
64000030003,高雄市左營區頂北里,201601
64000030002,高雄市左營區尾西里,201601
64000030001,高雄市左營區進學里,201601
64000020038,高雄市鼓山區桃源里,201601
64000020037,高雄市鼓山區哨船頭,201601
64000020036,高雄市鼓山區壽山里,201601
64000020035,高雄市鼓山區惠安里,201601
64000020034,高雄市鼓山區維生里,201601
64000020033,高雄市鼓山區延平里,201601
64000020032,高雄市鼓山區新民里,201601
64000020031,高雄市鼓山區麗興里,201601
64000020030,高雄市鼓山區峰南里,201601
64000020029,高雄市鼓山區登山里,201601
64000020028,高雄市鼓山區綠川里,201601
64000020027,高雄市鼓山區河邊里,201601
64000020026,高雄市鼓山區山下里,201601
64000020025,高雄市鼓山區光化里,201601
64000020024,高雄市鼓山區興宗里,201601
64000020023,高雄市鼓山區寶樹里,201601
64000020022,高雄市鼓山區樹德里,201601
64000020021,高雄市鼓山區鼓岩里,201601
64000020020,高雄市鼓山區裕豐里,201601
64000020019,高雄市鼓山區裕興里,201601
64000020018,高雄市鼓山區華豐里,201601
64000020017,高雄市鼓山區明誠里,201601
64000020016,高雄市鼓山區龍水里,201601
64000020015,高雄市鼓山區龍子里,201601
64000020014,高雄市鼓山區厚生里,201601
64000020013,高雄市鼓山區民強里,201601
64000020012,高雄市鼓山區平和里,201601
64000020011,高雄市鼓山區正德里,201601
64000020010,高雄市鼓山區龍井里,201601
64000020009,高雄市鼓山區自強里,201601
64000020008,高雄市鼓山區忠正里,201601
64000020007,高雄市鼓山區建國里,201601
64000020006,高雄市鼓山區內惟里,201601
64000020005,高雄市鼓山區民族里,201601
64000020004,高雄市鼓山區光榮里,201601
64000020003,高雄市鼓山區前峰里,201601
64000020002,高雄市鼓山區雄峰里,201601
64000020001,高雄市鼓山區鼓峰里,201601
64000010021,高雄市鹽埕區江南里,201601
64000010020,高雄市鹽埕區新化里,201601
64000010019,高雄市鹽埕區瀨南里,201601
64000010018,高雄市鹽埕區陸橋里,201601
64000010017,高雄市鹽埕區府北里,201601
64000010016,高雄市鹽埕區新豐里,201601
64000010015,高雄市鹽埕區江西里,201601
64000010014,高雄市鹽埕區港都里,201601
64000010013,高雄市鹽埕區南端里,201601
64000010012,高雄市鹽埕區沙地里,201601
64000010011,高雄市鹽埕區河濱里,201601
64000010010,高雄市鹽埕區育仁里,201601
64000010009,高雄市鹽埕區光明里,201601
64000010008,高雄市鹽埕區中原里,201601
64000010007,高雄市鹽埕區新樂里,201601
64000010006,高雄市鹽埕區教仁里,201601
64000010005,高雄市鹽埕區中山里,201601
64000010004,高雄市鹽埕區壽星里,201601
64000010003,高雄市鹽埕區博愛里,201601
64000010002,高雄市鹽埕區慈愛里,201601
64000010001,高雄市鹽埕區藍橋里,201601
63000120042,臺北市北投區湖田里,201601
63000120041,臺北市北投區大屯里,201601
63000120040,臺北市北投區湖山里,201601
63000120039,臺北市北投區泉源里,201601
63000120038,臺北市北投區關渡里,201601
63000120037,臺北市北投區一德里,201601
63000120036,臺北市北投區桃源里,201601
63000120035,臺北市北投區稻香里,201601
63000120034,臺北市北投區豐年里,201601
63000120033,臺北市北投區文化里,201601
63000120032,臺北市北投區秀山里,201601
63000120031,臺北市北投區智仁里,201601
63000120030,臺北市北投區中和里,201601
63000120029,臺北市北投區開明里,201601
63000120028,臺北市北投區中庸里,201601
63000120027,臺北市北投區中心里,201601
63000120026,臺北市北投區林泉里,201601
63000120025,臺北市北投區溫泉里,201601
63000120024,臺北市北投區大同里,201601
63000120023,臺北市北投區長安里,201601
63000120022,臺北市北投區中央里,201601
